,Open,High,Low,Close,Adj Close,Volume
188,1476.4000244140625,1478.449951171875,1444.550048828125,1461.8499755859375,1461.8499755859375,6990565
189,1474.0,1499.699951171875,1467.0,1497.5999755859375,1497.5999755859375,5654171
190,1514.0,1535.5,1501.6500244140625,1525.0999755859375,1525.0999755859375,7157265
191,1500.25,1525.0,1499.5,1518.8499755859375,1518.8499755859375,5355552
192,1490.0,1499.449951171875,1469.300048828125,1473.699951171875,1473.699951171875,7328310
193,1476.0,1524.9000244140625,1473.050048828125,1517.800048828125,1517.800048828125,6567533
194,1534.3499755859375,1534.75,1507.0,1515.75,1515.75,5016132
195,1513.0999755859375,1522.0,1502.0,1506.5,1506.5,3675604
196,1498.300048828125,1517.0,1490.449951171875,1512.3499755859375,1512.3499755859375,3898064
197,1504.0,1530.699951171875,1495.550048828125,1522.0999755859375,1522.0999755859375,3734033
198,1489.800048828125,1522.0999755859375,1487.949951171875,1510.699951171875,1510.699951171875,4768098
199,1525.0999755859375,1525.699951171875,1495.6500244140625,1500.9000244140625,1500.9000244140625,4514781
200,1449.9000244140625,1474.949951171875,1407.1500244140625,1419.4000244140625,1419.4000244140625,11815383
201,1439.949951171875,1465.9000244140625,1432.8499755859375,1456.0999755859375,1456.0999755859375,9159327
202,1426.0,1438.550048828125,1414.050048828125,1426.25,1426.25,12440416
203,1386.5,1398.4000244140625,1354.4000244140625,1374.25,1374.25,19252780
204,1381.0,1392.0,1362.9000244140625,1371.0,1371.0,8763961
205,1360.0,1386.0,1336.9000244140625,1366.5,1366.5,10609682
206,1318.5,1332.3499755859375,1297.050048828125,1324.800048828125,1324.800048828125,13527229
207,1302.199951171875,1334.0,1292.0,1327.800048828125,1327.800048828125,19606246
208,1330.0,1374.699951171875,1318.8499755859375,1371.1500244140625,1371.1500244140625,11567347
209,1427.0,1427.0,1380.25,1392.699951171875,1392.699951171875,11136603
210,1388.0,1408.949951171875,1372.699951171875,1396.800048828125,1396.800048828125,7575390
211,1415.0,1450.0,1415.0,1442.550048828125,1442.550048828125,12509063
212,1443.5,1449.5,1411.75,1424.0,1424.0,9433964
213,1447.0,1455.0,1436.199951171875,1448.1500244140625,1448.1500244140625,6682054
214,1472.0,1489.800048828125,1470.550048828125,1480.050048828125,1480.050048828125,7411977
215,1487.0,1493.6500244140625,1472.800048828125,1486.5,1486.5,6128938
216,1481.300048828125,1498.0,1457.199951171875,1494.1500244140625,1494.1500244140625,5230907
217,1507.0,1518.800048828125,1473.5999755859375,1479.25,1479.25,15594128
218,1466.0,1469.6500244140625,1434.550048828125,1442.6500244140625,1442.6500244140625,10080022
219,1451.0,1452.0,1419.0,1430.9000244140625,1430.9000244140625,8183231
